call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,experiment_condition,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_compliance_risk,rep_policy_skill,rep_burnout_level,rep_calls_handled,rep_dar_running_mean,rep_dov_running_mean,rep_trust_accumulated,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0000066,1,CALL-0000065,2025-07-01,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0000419,A0000419,REP00018,Dakota Stewart,NovaWireless,General Support,Call Center,37,low,0.6915,511.34,low,384,0.0,0.0,0.6117,0.3243,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,0,41.85,2,0.430668,0.775202,66.950619,0.295827,0
CALL-0000067,0,,2025-07-16,Payment Arrangement,,clean,goodhart_burnout_bleed,C0000384,A0000384,REP00015,Quinn Anderson,NovaWireless,General Support,Call Center,31,medium,0.6721,546.39,normal,558,0.0,0.0,0.5697,0.3699,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,21,95.51,2,0.153318,0.153318,65.605891,0.110257,0
CALL-0000068,0,,2025-07-28,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0008613,A0008613,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.688,574.16,normal,687,0.0,0.0,0.6041,0.4421,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,28,55.7,2,0.208567,0.18771,84.044119,0.598297,0
CALL-0000069,0,,2025-07-29,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0001970,A0001970,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6041,583.97,low,596,0.0,0.0,0.4223,0.5344,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,15,21.68,0,0.17759,0.159831,77.215766,0.425692,1
CALL-0000070,0,,2025-07-05,Account Inquiry,,gamed_metric,goodhart_burnout_bleed,C0005547,A0005547,REP00019,Katherine Green,NovaWireless,General Support,Call Center,34,high,0.537,533.65,low,396,0.0,0.0,0.277,0.5873,1,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,66,55.53,2,0.274008,0.34251,83.472631,0.533574,0
CALL-0000071,1,CALL-0000070,2025-07-14,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0005547,A0005547,REP00009,Amir White,NovaWireless,General Support,Call Center,32,low,0.7283,497.9,normal,346,0.0,0.0,0.6921,0.3044,2,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,66,55.53,2,0.274008,0.34251,83.39263100000001,0.533574,0
CALL-0000072,0,,2025-07-15,Network Coverage,,unresolvable_clean,goodhart_burnout_bleed,C0003323,A0003323,REP00037,Clara Harris,NovaWireless,General Support,Call Center,41,medium,0.6214,529.46,normal,575,0.0,0.0,0.4609,0.4733,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,True,True,23.42,service_credit,True,45,29.97,1,0.194848,0.272787,77.753046,0.341935,0
CALL-0000073,0,,2025-07-12,Billing Dispute,,clean,goodhart_burnout_bleed,C0009328,A0009328,REP00090,Lauren James,NovaWireless,General Support,Call Center,36,high,0.5531,604.92,normal,552,0.0,0.0,0.3118,0.6239,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,True,13.19,courtesy,True,0,94.41,3,0.250755,0.250755,57.334787,0.631648,0
CALL-0000074,1,CALL-0000073,2025-07-28,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0009328,A0009328,REP00090,Lauren James,NovaWireless,General Support,Call Center,36,high,0.5531,604.92,normal,750,0.0,0.0,0.3132,0.6234,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,0,94.41,3,0.250755,0.250755,57.334787,0.631648,0
CALL-0000075,0,,2025-07-29,Account Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0003405,A0003405,REP00234,Samantha Hill,NovaWireless,General Support,Call Center,36,medium,0.583,515.54,low,602,0.0,0.0,0.3766,0.3603,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,True,20.57,service_credit,True,48,40.12,5,0.292924,0.410094,85.68784000000001,0.110453,0
CALL-0000076,0,,2025-07-28,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0008838,A0008838,REP00015,Quinn Anderson,NovaWireless,General Support,Call Center,31,medium,0.6721,546.39,normal,466,0.0,0.0,0.5705,0.3694,2,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,42,27.32,2,0.22498,0.404964,67.031726,0.562468,0
CALL-0000077,1,CALL-0000076,2025-07-22,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0008838,A0008838,REP00098,Alexander Davis,NovaWireless,General Support,Call Center,27,medium,0.6826,519.06,normal,560,0.0,0.0,0.5924,0.4633,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,16.91,bandaid,True,42,27.32,2,0.22498,0.404964,66.891726,0.562468,0
CALL-0000078,0,,2025-07-11,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0009265,A0009265,REP00163,Natalie Hall,NovaWireless,General Support,Call Center,24,low,0.6805,545.02,high,748,0.0,0.0,0.5887,0.3916,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,1,70.72,2,0.329217,0.329217,78.812943,0.07635,0
CALL-0000079,0,,2025-07-06,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005323,A0005323,REP00053,Alexander Wilson,NovaWireless,General Support,Call Center,39,low,0.68,478.06,high,605,0.0,0.0,0.5885,0.3362,3,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,True,17.73,bandaid,True,51,77.72,3,0.408479,0.735262,75.6024,0.615743,1
CALL-0000080,1,CALL-0000079,2025-07-08,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005323,A0005323,REP00088,Elliot Robinson,NovaWireless,General Support,Call Center,34,medium,0.7032,498.51,normal,453,0.0,0.0,0.6371,0.3662,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,12.08,bandaid,True,51,77.72,3,0.408479,0.735262,75.4624,0.615743,1
CALL-0000081,0,,2025-07-20,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005777,A0005777,REP00202,Joseph Cook,NovaWireless,General Support,Call Center,25,low,0.7595,503.99,normal,462,0.0,0.0,0.7591,0.3643,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,16.78,bandaid,True,36,97.77,2,0.358741,0.645734,88.598865,0.426244,0
CALL-0000082,1,CALL-0000081,2025-07-25,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0005777,A0005777,REP00104,Maya Torres,NovaWireless,General Support,Call Center,27,medium,0.6244,523.48,normal,591,0.0,0.0,0.4663,0.4997,1,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,True,17.86,bandaid,True,36,97.77,2,0.358741,0.645734,88.458865,0.426244,0
CALL-0000083,0,,2025-07-27,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0001783,A0001783,REP00189,Alex Martin,NovaWireless,General Support,Call Center,36,medium,0.5819,586.31,normal,1024,0.0,0.0,0.3742,0.4827,1,1.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False,False,True,5.59,service_credit,True,6,69.16,1,0.216877,0.292784,38.616637000000004,0.556806,1
CALL-0000084,1,CALL-0000083,2025-07-20,Device Issue,Activation failed,activation_failed,goodhart_burnout_bleed,C0001783,A0001783,REP00223,Charles Turner,NovaWireless,General Support,Call Center,38,low,0.6994,529.79,normal,905,0.0,0.0,0.6288,0.3847,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,True,False,True,6.64,service_credit,True,6,69.16,1,0.216877,0.292784,38.576637000000005,0.556806,1
CALL-0000085,0,,2025-07-29,Network Coverage,,clean,goodhart_burnout_bleed,C0002446,A0002446,REP00202,Joseph Cook,NovaWireless,General Support,Call Center,25,low,0.7595,503.99,normal,547,0.0,0.0,0.7595,0.3638,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,25,42.62,4,0.269696,0.269696,98.0,0.845864,1
CALL-0000086,0,,2025-07-02,Device Issue,,clean,goodhart_burnout_bleed,C0008901,A0008901,REP00122,Dakota Carter,NovaWireless,General Support,Call Center,32,low,0.6308,563.76,peak,848,0.0,0.0,0.4802,0.4158,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,93.58,5,0.319734,0.319734,62.687079,0.82521,0
CALL-0000087,0,,2025-07-19,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0009781,A0009781,REP00093,Jose Williams,NovaWireless,General Support,Call Center,37,medium,0.5687,547.04,normal,768,0.0,0.0,0.3456,0.4727,1,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,10,75.65,3,0.428602,0.364312,76.579729,0.837931,0
CALL-0000088,0,,2025-07-10,Account Inquiry,,clean,goodhart_burnout_bleed,C0004586,A0004586,REP00144,Dominic Roberts,NovaWireless,General Support,Call Center,32,medium,0.6804,547.05,normal,504,0.0,0.0,0.5877,0.3963,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,39,112.69,1,0.321049,0.321049,82.898788,0.409613,1
CALL-0000089,0,,2025-07-13,Billing Dispute,,clean,goodhart_burnout_bleed,C0009960,A0009960,REP00019,Katherine Green,NovaWireless,General Support,Call Center,34,high,0.537,533.65,normal,636,0.0,0.0,0.2784,0.5868,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,True,13.38,courtesy,True,10,88.77,4,0.307074,0.307074,38.219947,0.841301,0
CALL-0000090,1,CALL-0000089,2025-07-22,Network Coverage,,clean,goodhart_burnout_bleed,C0009960,A0009960,REP00153,Olivia Powell,NovaWireless,General Support,Call Center,21,low,0.5517,523.18,peak,588,0.0,0.0,0.3102,0.3193,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,88.77,4,0.307074,0.307074,38.219947,0.841301,0
CALL-0000091,0,,2025-07-03,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0004671,A0004671,REP00035,Isaiah Alvarez,NovaWireless,General Support,Call Center,37,low,0.6717,533.36,normal,529,0.0,0.0,0.5688,0.4037,1,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,5,88.55,1,0.228785,0.411813,58.022431,0.393349,0
CALL-0000092,1,CALL-0000091,2025-07-09,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0004671,A0004671,REP00002,Zoe Stewart,NovaWireless,General Support,Call Center,31,medium,0.6708,600.38,peak,661,0.0,0.0,0.5677,0.4429,2,1.0,0.0,0.0,False,False,False,False,False,True,True,True,False,True,False,True,10.38,bandaid,True,5,88.55,1,0.228785,0.411813,57.882431,0.393349,0
CALL-0000093,0,,2025-07-14,Device Issue,Device activation,activation_clean,goodhart_burnout_bleed,C0007389,A0007389,REP00063,Jeremiah Allen,NovaWireless,General Support,Call Center,37,medium,0.6701,570.45,normal,679,0.0,0.0,0.5654,0.3939,1,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,7,101.1,2,0.255054,0.229549,67.949562,0.846816,1
CALL-0000094,0,,2025-07-03,Promotion Inquiry,,clean,goodhart_burnout_bleed,C0000603,A0000603,REP00131,Eleanor Torres,NovaWireless,General Support,Call Center,29,medium,0.5089,547.4,low,518,0.0,0.0,0.2161,0.4361,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,58,36.61,1,0.28436,0.28436,65.671743,0.106292,0
CALL-0000095,0,,2025-07-24,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0008646,A0008646,REP00031,Logan White,NovaWireless,General Support,Call Center,36,low,0.6632,532.81,normal,416,0.0,0.0,0.5504,0.3027,1,1.0,0.0,0.0,False,False,True,False,False,False,False,True,False,True,False,False,0.0,none,True,16,45.03,1,0.253253,0.316566,70.956958,0.76871,0
CALL-0000096,1,CALL-0000095,2025-07-21,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0008646,A0008646,REP00243,Christian Parker,NovaWireless,General Support,Call Center,38,high,0.6101,582.98,normal,551,0.0,0.0,0.4353,0.5758,1,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,0.0,none,True,16,45.03,1,0.253253,0.316566,70.876958,0.76871,0
CALL-0000097,0,,2025-07-22,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0001075,A0001075,REP00237,Dominic Chen,NovaWireless,General Support,Call Center,35,low,0.6034,544.12,normal,585,0.0,0.0,0.4231,0.3719,3,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,59,28.43,3,0.200165,0.17014,61.378426,0.246244,0
CALL-0000098,0,,2025-07-08,Billing Dispute,,clean,goodhart_burnout_bleed,C0004517,A0004517,REP00181,Christian Singh,NovaWireless,General Support,Call Center,28,low,0.72,488.4,normal,441,0.0,0.0,0.6735,0.2724,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,19,119.31,0,0.244116,0.244116,84.611722,0.664954,0
CALL-0000099,0,,2025-07-26,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0002140,A0002140,REP00123,Christian Stewart,NovaWireless,General Support,Call Center,36,low,0.7033,497.81,normal,458,0.0,0.0,0.638,0.2949,2,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,57,48.45,1,0.344826,0.431033,74.261207,0.390912,0
CALL-0000100,1,CALL-0000099,2025-07-22,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0002140,A0002140,REP00014,Ashley Rogers,NovaWireless,General Support,Call Center,48,low,0.607,491.39,normal,347,0.0,0.0,0.4298,0.3414,2,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,True,False,0.0,none,True,57,48.45,1,0.344826,0.431033,74.181207,0.390912,0
CALL-0000101,0,,2025-07-24,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0007301,A0007301,REP00034,Lucy Singh,NovaWireless,General Support,Call Center,23,medium,0.5735,562.62,low,504,0.0,0.0,0.356,0.49,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,15,54.36,3,0.228474,0.194203,66.002155,0.44903,0
CALL-0000102,1,CALL-0000101,2025-07-06,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0007301,A0007301,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6041,583.97,normal,901,0.0,0.0,0.4235,0.5339,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,15,54.36,3,0.228474,0.194203,66.002155,0.44903,0
CALL-0000103,0,,2025-07-16,Network Coverage,,clean,goodhart_burnout_bleed,C0004600,A0004600,REP00083,Christian Lewis,NovaWireless,General Support,Call Center,40,medium,0.5593,576.24,normal,573,0.0,0.0,0.3253,0.5733,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,44.49,4,0.237563,0.237563,79.416886,0.318532,0
CALL-0000104,0,,2025-07-19,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0004764,A0004764,REP00213,Christian Ross,NovaWireless,General Support,Call Center,33,low,0.6533,554.01,high,628,0.0,0.0,0.529,0.3222,1,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,0.0,none,True,14,90.47,1,0.298088,0.37261,71.353826,0.262449,0
CALL-0000105,1,CALL-0000104,2025-07-25,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0004764,A0004764,REP00109,Alexa Reed,NovaWireless,General Support,Call Center,27,medium,0.6797,544.54,normal,471,0.0,0.0,0.5862,0.4797,1,1.0,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,0.0,none,True,14,90.47,1,0.298088,0.37261,71.273826,0.262449,0
CALL-0000106,0,,2025-07-05,Promotion Inquiry,,gamed_metric,goodhart_burnout_bleed,C0006000,A0006000,REP00162,Jessica Jenkins,NovaWireless,General Support,Call Center,31,low,0.6334,545.13,normal,472,0.0,0.0,0.4858,0.3608,1,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,41,49.52,2,0.330646,0.413307,64.50495000000001,0.436231,0
CALL-0000107,1,CALL-0000106,2025-07-05,Network Coverage,,gamed_metric,goodhart_burnout_bleed,C0006000,A0006000,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,low,401,0.0,0.0,0.5877,0.2647,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,41,49.52,2,0.330646,0.413307,64.42495000000001,0.436231,0
CALL-0000108,0,,2025-07-09,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007469,A0007469,REP00142,Mila Gray,NovaWireless,General Support,Call Center,29,medium,0.5762,605.65,normal,485,0.0,0.0,0.3632,0.4728,2,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,True,19.66,bandaid,True,45,61.1,1,0.095961,0.17273,70.209084,0.951717,0
CALL-0000109,1,CALL-0000108,2025-07-03,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007469,A0007469,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6597,533.08,low,431,0.0,0.0,0.5428,0.4453,1,1.0,0.0,0.0,False,False,True,False,False,True,False,True,True,False,False,True,12.0,bandaid,True,45,61.1,1,0.095961,0.17273,70.069084,0.951717,0
CALL-0000110,1,CALL-0000108,2025-07-05,Promotion Inquiry,Loyalty upgrade not offered,loyalty_offer_missed,goodhart_burnout_bleed,C0007469,A0007469,REP00177,Thomas Evans,NovaWireless,General Support,Call Center,33,medium,0.6111,587.79,normal,630,0.0,0.0,0.4386,0.4411,2,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,True,False,True,10.37,bandaid,True,45,61.1,1,0.095961,0.17273,69.929084,0.951717,0
CALL-0000111,0,,2025-07-06,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0008008,A0008008,REP00162,Jessica Jenkins,NovaWireless,General Support,Call Center,31,low,0.6334,545.13,normal,424,0.0,0.0,0.4869,0.3603,2,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,41,59.66,1,0.294172,0.367715,81.466875,0.697265,0
CALL-0000112,1,CALL-0000111,2025-07-22,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0008008,A0008008,REP00098,Alexander Davis,NovaWireless,General Support,Call Center,27,medium,0.6826,519.06,normal,535,0.0,0.0,0.5933,0.4628,2,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,41,59.66,1,0.294172,0.367715,81.386875,0.697265,0
CALL-0000113,0,,2025-07-15,Payment Arrangement,,clean,goodhart_burnout_bleed,C0009182,A0009182,REP00091,Landon Chen,NovaWireless,General Support,Call Center,36,low,0.6995,504.05,high,496,0.0,0.0,0.6298,0.3164,2,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,True,12.26,courtesy,True,6,95.86,1,0.358913,0.358913,92.483196,0.657003,1
CALL-0000114,0,,2025-07-05,Account Inquiry,Add a line,line_add_legitimate,goodhart_burnout_bleed,C0008953,A0008953,REP00039,Mason Garcia,NovaWireless,General Support,Call Center,18,low,0.6213,544.26,normal,621,0.0,0.0,0.4596,0.3219,1,1.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,49.75,1,0.282486,0.240113,72.970744,0.282347,1
CALL-0000115,0,,2025-07-21,Promotion Inquiry,,unresolvable_clean,goodhart_burnout_bleed,C0009400,A0009400,REP00186,Madison Peterson,NovaWireless,General Support,Call Center,20,medium,0.6563,594.52,low,555,0.0,0.0,0.5355,0.5976,1,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,True,True,20.53,service_credit,True,29,40.38,2,0.36943,0.517202,85.295466,0.743392,0
CALL-0000116,0,,2025-07-22,Billing Dispute,,clean,goodhart_burnout_bleed,C0006556,A0006556,REP00231,George Smith,NovaWireless,General Support,Call Center,24,medium,0.6423,560.82,normal,632,0.0,0.0,0.5061,0.4241,2,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,14.0,courtesy,True,13,62.43,2,0.235948,0.235948,73.296503,0.264868,0
CALL-0000117,0,,2025-07-24,Billing Dispute,,gamed_metric,goodhart_burnout_bleed,C0002475,A0002475,REP00226,Casey Rogers,NovaWireless,General Support,Call Center,39,low,0.6262,502.93,low,336,0.0,0.0,0.4702,0.2885,1,1.0,0.0,0.0,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,19,75.63,2,0.294079,0.367599,73.373381,0.490268,0
